Fecha,Tipo de usuario,Edad,Sexo,Categoría de afinidad (cobertura),Segmento de mercado,Sesiones
20200826,Returning Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home Furnishings,16
20200822,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Women's Apparel,16
20200806,Returning Visitor,25-34,female,Shoppers/Value Shoppers,Apparel & Accessories/Women's Apparel,14
20200823,Returning Visitor,55-64,female,News & Politics/Avid News Readers/Entertainment News Enthusiasts,Home & Garden/Home & Garden Services,15
20200811,Returning Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,13
20200825,Returning Visitor,55-64,female,News & Politics/Avid News Readers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,12
20200819,Returning Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Women's Apparel,13
20200819,Returning Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Women's Apparel,13
20200826,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Architectural Services,17
20200830,Returning Visitor,25-34,male,Shoppers/Value Shoppers,Apparel & Accessories/Men's Apparel,18
20200814,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Men's Apparel,14
20200804,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Activewear,13
20200815,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,12
20200820,Returning Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Women's Apparel,15
20200828,Returning Visitor,55-64,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,21
20200823,Returning Visitor,55-64,female,Food & Dining/Coffee Shop Regulars,Home & Garden/Home & Garden Services/Architectural Services,11
20200813,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Women's Apparel,14
20200823,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,23
20200808,Returning Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,23
20200825,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,22
20200812,Returning Visitor,45-54,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,29
20200830,Returning Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home & Garden Services,16
20200807,Returning Visitor,25-34,male,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,17
20200831,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Activewear,17
20200811,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,26
20200830,Returning Visitor,55-64,female,Shoppers/Value Shoppers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,18
20200823,Returning Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,32
20200820,Returning Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes/Athletic Shoes,13
20200815,Returning Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Shoes,18
20200815,Returning Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories,16
20200810,Returning Visitor,25-34,female,Media & Entertainment/TV Lovers,Employment,13
20200827,Returning Visitor,25-34,male,Shoppers/Luxury Shoppers,Consumer Electronics/Mobile Phones,20
20200827,Returning Visitor,25-34,male,Vehicles & Transportation/Auto Enthusiasts,Consumer Electronics/Mobile Phones,22
20200811,Returning Visitor,25-34,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Apparel & Accessories,16
20200831,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,32
20200805,Returning Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Men's Apparel,13
20200805,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes,18
20200822,Returning Visitor,25-34,female,Shoppers/Shopaholics,Consumer Electronics/Mobile Phones,19
20200825,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services,25
20200828,Returning Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,19
20200806,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Activewear,14
20200830,Returning Visitor,55-64,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,25
20200818,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Employment,13
20200830,Returning Visitor,55-64,female,Media & Entertainment/Movie Lovers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200804,Returning Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,12
20200831,Returning Visitor,55-64,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home Furnishings,15
20200830,Returning Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,22
20200822,Returning Visitor,35-44,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,13
20200819,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,26
20200805,Returning Visitor,25-34,male,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,15
20200811,Returning Visitor,25-34,male,Sports & Fitness/Sports Fans,Apparel & Accessories/Shoes/Athletic Shoes,17
20200830,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Shoes,16
20200831,Returning Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Landscape Design,13
20200830,Returning Visitor,55-64,female,Shoppers/Value Shoppers,Home & Garden/Home Decor,16
20200823,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Furnishings/Living Room,11
20200826,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Landscape Design,16
20200813,Returning Visitor,25-34,male,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,16
20200831,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Landscape Design,16
20200809,Returning Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Women's Apparel,14
20200806,Returning Visitor,25-34,female,Food & Dining/Foodies,Apparel & Accessories/Shoes,18
20200805,Returning Visitor,25-34,female,Shoppers/Luxury Shoppers,Employment,20
20200826,Returning Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,23
20200804,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,19
20200823,Returning Visitor,55-64,female,Technology/Mobile Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,15
20200810,Returning Visitor,25-34,male,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,20
20200819,Returning Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,17
20200824,Returning Visitor,35-44,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Women's Apparel,23
20200825,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,14
20200825,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Architectural Services,15
20200815,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,16
20200814,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,21
20200825,Returning Visitor,55-64,female,Beauty & Wellness/Frequently Visits Salons,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,24
20200818,Returning Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories/Shoes,19
20200814,Returning Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,12
20200822,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services,21
20200828,Returning Visitor,25-34,female,Shoppers/Shopaholics,Apparel & Accessories/Men's Apparel,18
20200823,Returning Visitor,55-64,female,Home & Garden/Do-It-Yourselfers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,22
20200825,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Decor,19
20200815,Returning Visitor,25-34,female,Food & Dining/Coffee Shop Regulars,Apparel & Accessories/Women's Apparel,13
20200818,Returning Visitor,25-34,female,Media & Entertainment/Movie Lovers,Employment,15
20200828,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,35
20200825,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home Furnishings,12
20200817,Returning Visitor,25-34,female,Media & Entertainment/Movie Lovers,Apparel & Accessories/Women's Apparel,12
20200813,Returning Visitor,35-44,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories,15
20200828,Returning Visitor,45-54,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,10
20200831,Returning Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Women's Apparel,13
20200817,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Men's Apparel,14
20200829,Returning Visitor,25-34,male,Technology/Technophiles,Apparel & Accessories/Shoes,17
20200831,Returning Visitor,55-64,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services/Landscape Design,14
20200824,Returning Visitor,35-44,female,Shoppers/Value Shoppers,Apparel & Accessories/Shoes/Athletic Shoes,17
20200829,Returning Visitor,45-54,female,Media & Entertainment/TV Lovers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,20
20200814,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Shoes,16
20200829,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,14
20200824,Returning Visitor,55-64,female,Beauty & Wellness/Beauty Mavens,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,31
20200829,Returning Visitor,55-64,female,Media & Entertainment/TV Lovers,Home & Garden/Home Decor,14
20200824,Returning Visitor,35-44,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes/Athletic Shoes,18
20200804,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Women's Apparel,15
20200808,Returning Visitor,25-34,female,Media & Entertainment/TV Lovers,Apparel & Accessories,14
20200829,Returning Visitor,55-64,female,Media & Entertainment/Movie Lovers,Home & Garden/Home Decor,16
20200818,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes/Athletic Shoes,18
20200826,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes,18
20200831,Returning Visitor,55-64,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Home & Garden/Home Decor,27
20200823,Returning Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Architectural Services,13
20200822,Returning Visitor,25-34,male,Shoppers/Value Shoppers,Apparel & Accessories/Men's Apparel,17
20200811,Returning Visitor,25-34,male,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,15
20200822,Returning Visitor,35-44,female,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,Apparel & Accessories/Women's Apparel,14
20200807,Returning Visitor,25-34,male,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,14
20200817,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Women's Apparel,20
20200813,Returning Visitor,55-64,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,13
20200825,Returning Visitor,35-44,female,Shoppers/Value Shoppers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,14
20200826,Returning Visitor,35-44,female,Shoppers/Shopaholics,Apparel & Accessories/Activewear,15
20200823,Returning Visitor,25-34,female,Lifestyles & Hobbies/Family-Focused,Baby & Children's Products/Baby & Children's Apparel/Children's Apparel,14
20200817,Returning Visitor,25-34,female,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Shoes,16
20200829,Returning Visitor,25-34,male,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,11
20200824,Returning Visitor,25-34,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,19
20200823,Returning Visitor,55-64,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services,18
20200813,Returning Visitor,18-24,female,Lifestyles & Hobbies/Fashionistas,Apparel & Accessories/Shoes,12
20200819,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories,14
20200831,Returning Visitor,25-34,female,Shoppers/Bargain Hunters,Apparel & Accessories/Shoes,12
20200824,Returning Visitor,25-34,male,Shoppers/Shoppers by Store Type/Department Store Shoppers,Apparel & Accessories/Men's Apparel,14
20200827,Returning Visitor,45-54,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services,17
20200823,Returning Visitor,25-34,female,Shoppers/Value Shoppers,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,12
20200813,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,18
20200826,Returning Visitor,35-44,female,Lifestyles & Hobbies/Family-Focused,Apparel & Accessories/Shoes/Athletic Shoes,15
20200825,Returning Visitor,45-54,female,Lifestyles & Hobbies/Green Living Enthusiasts,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,21
20200812,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Employment,15
20200806,Returning Visitor,25-34,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Women's Apparel,16
20200805,Returning Visitor,25-34,male,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes,13
20200811,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Men's Apparel,22
20200810,Returning Visitor,45-54,female,Lifestyles & Hobbies/Family-Focused,Home & Garden/Home Decor,20
20200813,Returning Visitor,55-64,female,Lifestyles & Hobbies/Fashionistas,Home & Garden/Home & Garden Services/Interior Design & Decorating Services,13
20200831,Returning Visitor,25-34,female,Beauty & Wellness/Beauty Mavens,Apparel & Accessories/Shoes,19
20200825,Returning Visitor,55-64,female,Home & Garden/Home Decor Enthusiasts,Apparel & Accessories/Women's Apparel,22
20200804,Returning Visitor,25-34,female,Beauty & Wellness/Frequently Visits Salons,Apparel & Accessories/Men's Apparel,14
20200823,Returning Visitor,25-34,female,Shoppers/Value Shoppers,Apparel & Accessories/Men's Apparel,17
